doc_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50
291020230445.txt,-0.5613808324808705,-0.42505281774403386,0.10682491100376884,0.0,0.0,4.050090676448311,1.4953178013890103,1.1646196486448337,1.2745388066042027,-0.34917973114907963,0.0,0.0,0.0,0.0,-0.5338724272069386,0.9787999849664827,0.0,0.0,0.0,0.687081837079432,0.2281167099620809,0.0,0.0,0.0,0.0,0.0,-0.5641049250544447,-0.006659721624453279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0214889076137976,0.0,0.0,0.5679327880337415,1.3266665675903908,0.0,0.0,-0.47086369642116366,0.0,0.0,0.0,0.0,0.0,0.0
11776.txt,0.0,-0.7479872697778538,0.594085276305272,-0.7074010703355142,0.0,-0.04399884354445372,-0.02722181314943022,-0.2740312194485175,-0.7186023616831912,0.0,-0.7375457957689131,-0.2874592618346084,-0.6479917044449895,-0.7255886627881372,-0.4848742165917885,1.588120524361544,0.0,0.0,-0.7513121798559708,0.0,0.0,0.0,-0.7604709143023641,0.0,0.0,0.0,-0.34787603696224767,-0.45849769749907765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7251325344526399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7461629089565416,0.0,0.0,-0.5362638826169567,0.0,0.0
291020230450.txt,-0.5383854687340801,-0.3990411376175784,2.215831580677763,0.0,-0.6486813752136292,0.0,-0.24570102114833878,0.6791062966378218,0.033182640420378745,0.0,-0.6359482017121212,0.6207263975114591,0.0,0.0,-0.5122718017946667,0.3290950171187329,-0.20206406272418767,0.0,-0.626370531526395,0.0,0.6797952706972927,0.0,0.0,-0.285805766559973,0.0,0.0,-0.36884940108596453,-0.30168062355138325,-0.3472444302209605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6402996596651915,0.0,-0.6457324437894199,-0.2151186135337939,0.1018622558208361,0.0,0.0,0.0,0.0,-0.17774612378722013,0.0,0.0,0.0
050121172355.txt,0.3692027712152988,0.0,1.0855738755301805,0.0,0.0,0.7666510807000172,0.3926034980778859,0.6908909837992481,0.24184968224907152,0.0,0.0,0.0,0.11319283333385041,0.0,-0.6329479931005375,-0.21539110499385367,0.0,0.0,-0.24462218812902012,3.967438387001383,0.4678556755073217,0.0,0.0,0.0,0.0,0.0,-0.6034064730776514,-0.4160306754014667,-0.36504386996452587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24625449029249485,0.0,0.0,0.9653153401104841,0.0,0.0,0.0,0.0,0.0,0.2438399009208712,0.0,0.0,0.0
291020230452.txt,0.0,-0.12486333183843866,0.40632764978382424,-0.6062280361354728,0.0,-0.5577999500544181,-0.027582372028957882,0.7455254261993002,-0.24722046567016231,0.0,0.0,-0.2792778530773262,0.0,0.0,0.0,-0.17325656370959883,-0.25346675493950693,0.0,0.0,1.2091950347034566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611085233382804,-0.34203145942408575,0.0,0.0,0.0,0.0,-0.6737188764628557,0.0,-0.44256498644384373,-0.4721982619814162,-0.17984378938014825,0.0,-0.638333006296271,0.08485184053134306,0.0,0.0,0.0,0.0,0.0,0.0,-0.17743598890364543,0.0,0.0
050121173101.txt,-0.722632291128012,-0.6191409471331457,-0.26250559347624636,0.0,0.0,0.0,-0.18393445836871028,0.007379946105814903,0.5438951887030267,0.0,0.0,0.0,0.0,0.0,-0.5992609996464829,-0.5137057988192942,0.0,0.0,-0.7650336738726125,1.1643173296866336,0.0,0.0,0.0,0.0,0.0,0.0,-0.6863481979093647,-0.01696206019776552,-0.27700895073804854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.583810863747967,0.0,0.0,-0.7165985316964629,-0.3706006104817721,0.0,0.0,0.0,0.0,0.0,-0.6689859576949342,0.0,0.0,0.0
291020230447.txt,0.0,0.31315273832921003,-0.5048207412685572,-0.4333255128333496,0.28970276273822143,0.21722529533527493,0.9194398630504683,0.3183118649695046,2.340465090493971,-0.5424095050704719,0.0,-0.6065681686008514,-0.03161947734052167,0.0,-0.3743965001836079,0.13918824511634323,1.2820093892487092,0.0,0.0,0.0,0.0,0.0,0.0,-0.3104255950203004,0.0,0.0,0.0,1.135022546257864,-0.6105112255695833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6450954242147694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
091120113021.txt,0.0,-0.3554344118287415,-0.17816773055315563,0.0,0.20368667796763326,-0.5609921726900828,-0.569132299712437,0.39746987956868596,0.19795979409901795,0.0,0.0,0.15402100583925227,0.0,0.0,0.0,0.04140513653125922,0.0,0.0,-0.18772058410619177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9629967255412928,-0.642394070955475,0.0,0.0,-0.37237000456791375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25063455259878215,0.0,0.0,-0.6523829540521958,0.0,0.0,-0.6000283743517324,1.0747382023907612,0.0,0.0,0.0
30920174441.txt,0.0,0.0,0.39695142124872956,0.0,0.15161875156917196,0.10721255861188433,3.394037370717672,0.35634071127147343,0.33207532924298594,0.0,0.0,0.0,-0.3326185543541292,0.0,0.0,3.0937961165213292,-0.018783591793539625,0.0,0.0,0.9970353158626772,0.0,0.0,0.0,-0.3659988017887858,0.0,-0.46939728472515224,0.10222926837179903,1.0988101686575207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3040648811739377,-0.18420532294155278,0.5262313457833397,-0.5832903826472967,-0.2589903663811611,-0.24538017786068753,0.0,0.0,-0.41715485473270597,0.0,0.0,0.0,0.0,0.0,0.0
291020230503.txt,-0.7343984299264259,0.0,-0.7370222744227556,0.0,0.4343052503876372,-0.06206474153191142,0.3634156566013553,-0.22837904639253565,-0.516318211791872,-0.7479351982944883,0.0,0.0,-0.5011132327430098,0.0,-0.3475009771298707,0.41207781504237084,0.0,-0.5777203204063287,-0.5335356225974661,0.0,0.019500769294734745,0.0,0.0,0.0,-0.6563186424895378,0.0,-0.6151382671248464,-0.5712564259921018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5779484712665658,-0.41917625338469783,-0.2685721782625596,-0.5667069777134252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7446657008929488,0.0
30920174440.txt,0.0,0.0,0.0,0.0,0.4447910144202802,0.0,0.038432084127108204,1.7888625870792147,1.0349513074281507,-0.5252006043904229,-0.42071452041059404,-0.18992992494238284,0.0,0.0,0.12488026116303118,1.9457331016309458,0.5892749474176285,0.0,0.0,0.053647463897642966,0.0,0.0,0.0,0.0,0.0,-0.6152241238528449,3.7474687686071673,0.16374867529051593,0.0,0.0,-0.49053791754862835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5178100577302744,0.0,0.0,0.0,-0.5195177006182128,0.0,0.0,0.0,0.0
091120113036.txt,0.0,0.0,-0.7784371999134754,0.0,0.0,-0.7069883581000501,-0.6421329521237371,-0.1841695816027357,0.7073015346073354,0.0,-0.730604241721489,0.7126110289397368,0.0,-0.7017277720646178,0.0,-0.5924783787467227,0.9823031548729105,0.0,-0.7746236660123266,0.0,0.0,0.0,0.0,-0.4307619875575458,0.0,0.0,-0.7644451438563463,-0.5337239609392669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7607007236103741,-0.5771202636564337,0.0,-0.7135117361063685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291020230448.txt,0.0,0.0,0.0,0.0,-0.4789120534030527,3.8933620813957797,-0.14556833087967413,0.7434180980583638,-0.3893531032061455,0.0,0.0,0.0,0.0,0.0,-0.6949458536843378,-0.5273878413491272,-0.6710692508221285,0.0,0.0,-0.43573100027766914,-0.4569582919162344,0.0,0.0,0.0,0.0,0.0,-0.710457286388288,-0.3287974571441031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15748402788816235,-0.07174649314788789,0.223037653111593,0.0,-0.3450980324891434,-0.07972232357686251,0.0,0.0,-0.033764988735731485,0.0,0.0,0.0,0.0,0.0,0.0
091120113037.txt,0.0,0.0,0.0,0.0,-0.6876424796556876,0.0,-0.5143650283096162,0.5634280699098624,-0.2834480710405013,0.0,0.0,-0.47027238511442915,0.0,-0.6758038294904007,-0.6054284007320939,-0.032313129228952436,-0.021790395240717252,0.0,-0.7200210394254172,0.0,-0.7775103744146292,-0.7773944853750105,0.0,-0.7780277124008882,0.0,0.0,-0.4529889490983206,-0.204040665195115,-0.7490579263683803,0.0,0.0,-0.770114101692507,0.0,-0.6855519734229357,0.0,0.0,-0.5552700374305855,0.0,0.0,-0.7037601934057168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291020230505.txt,0.0,-0.11261701067522058,3.60302905208026,-0.037694369815845716,0.0,-0.32857333996056554,-0.0857819396868584,0.6647251386780217,-0.30622009895859703,0.0,0.0,1.382262029172409,1.1754390032603272,-0.36597589991783686,-0.03757395058200008,0.4984804027897109,0.0,0.0,0.0,0.18033652669730801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0462521887061254,0.0,0.0,0.0,0.0,0.2646351325149199,0.0,0.0,0.0,0.0,-0.5873878141781708,0.0,-0.4623705149327292,-0.6073800248059772,0.0,0.0,0.0,0.0,0.0,0.0,-0.5009656039525079,0.0,0.0
30920174446.txt,0.0,0.0,0.0,0.0,0.0,2.0313981717509444,1.0622481666556642,-0.1730290319116405,-0.6433165381924932,-0.6095309993465657,0.0,0.0,-0.30406718998043986,0.0,-0.32404530584899127,2.6737073081961404,0.0,0.0,0.0021462795076220243,2.678675179454161,0.0,0.0,0.0,0.0,-0.6634517664683715,0.0,-0.5634077489479901,-0.456140743058426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4807136922695467,0.0,0.0,0.0011986409448076897,0.0,0.0,-0.463682255872765,0.0,0.0,0.0,0.0,0.0,0.0
050121173108.txt,0.0,0.0,1.0267163244296675,0.0,-0.4297728332627133,-0.3551554476816816,0.445878897527955,-0.15008376638720206,0.167396463321726,0.0,0.0,0.0,-0.3250555198819252,0.0,-0.5687122923667917,2.149696937700311,0.0,0.0,0.0,0.28002820217502933,0.5490694844819919,0.0,0.0,0.0,0.0,0.0,-0.39059474168163116,-0.17250570349423505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014783106762458354,-0.6943637507969476,0.0,0.1533497416092036,-0.22604738265317068,0.0,0.0,-0.36523981532459276,0.0,0.0,0.0,0.0,0.0,0.0
091120113025.txt,0.0,-0.05223532665972164,0.1624857190462776,0.0,0.0,-0.19993351974779702,0.28705981578644724,-0.06384384570497356,0.0,-0.45399488357273693,0.0,0.0,0.0,0.0,-0.6851703824042862,1.4250900253227141,0.0,0.0,-0.0803079575490084,1.1785865831599718,0.0,0.0,0.0,0.0,0.0,0.0,-0.5188218853131197,0.08540635183409646,0.0,0.0,0.0,0.0,-0.6818791783392818,0.0,0.0,0.0,0.0,-0.2567286923334824,0.0,0.0,-0.4304828031468594,0.0,0.0,0.0,0.0,-0.6870051471165318,2.8820180717602435,0.0,0.0,0.0
091120113031.txt,-0.25269126956762716,-0.3212333960955008,-0.07525417185603211,0.0,-0.5871198298031445,-0.15043637200671983,0.30457269466478426,-0.2102909429791926,1.4554762387902183,-0.5099906782574845,0.0,-0.49863954597525817,0.32785784333941737,0.0,0.0,-0.32135522406577777,-0.6462643144211363,0.0,0.0,0.7904789452168683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866443189850355,-0.5704099306906592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1096361480845336,0.0,-0.67020685494303,-0.6885949584720784,-0.30412470255641094,-0.6540737169288348,0.0,0.0,0.0,0.0,-0.2071797208395932,0.0,0.0,0.0
51020131206.txt,0.0,-0.37581500744601265,0.40846202598116804,-0.1097815567472564,0.0,1.0512234428830767,3.6122408297846156,-0.027511025629538655,0.0,0.0,0.0,0.0,1.5964414165128815,0.0,-0.28540689739163433,1.2086761760002176,0.0,0.0,-0.3225739678011513,0.0,-0.5325337925799075,0.0,0.0,0.0,-0.6219005792692652,0.0,0.0,0.9248871462788105,0.0,0.0,0.0,0.0,0.0,-0.5954746388554911,-0.31629644784344146,-0.4403691989515189,0.0,-0.37601346919916495,-0.3481247861690329,-0.28525104899116166,0.0,0.0,0.0,0.0,0.0,0.0,1.8958021602596875,0.0,0.0,0.0
22886.txt,-0.6804347750467752,0.0,-0.7352499273778516,0.0,0.0,-0.5288550361166645,0.7195890017554767,-0.3468611070692242,-0.620093630630964,0.0,0.0,0.0,-0.6714983485321527,-0.7067237554583636,0.0,2.0950745881431,0.0,0.0,-0.7049152231140237,0.5982370417755744,0.0,0.0,0.0,0.0,0.0,0.0,-0.6878453450967394,0.041897455844451356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0498852310276792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6321773343808232,0.0,0.0
091120113041.txt,0.0,0.0,-0.6278847104534305,0.0,-0.49418676305652964,-0.36516876842032037,0.5245972701543352,0.6209378041104016,-0.3653453762714325,0.0,-0.5662141534313435,0.0,-0.34920177256571794,0.0,-0.5919917950032867,0.8871532720602674,0.0,0.0,-0.5788195436574021,6.896817563707507,0.0,0.0,0.0,-0.6631042332507847,0.0,0.0,-0.2558031239747587,1.0549304976761176,0.0,0.0,-0.6627251223107737,0.0,0.0,0.0,0.0,0.0,-0.5270154022313375,-0.46974647269304093,0.0,-0.38662912644264347,-0.5259177469720512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17142.txt,0.0,-0.7780241673185639,-0.2679031425510725,0.0,0.0,-0.6143806001295719,0.03014925110066226,-0.5749125539331409,-0.7921217524978721,0.0,0.0,0.0,-0.7978962315330598,0.0,0.0,0.979391776812388,0.0,0.0,0.0,-0.254803636833256,0.0,0.0,0.0,0.0,0.0,0.0,-0.7743626740830738,-0.42106099905664535,0.0,0.0,0.0,0.0,0.0,0.0,-0.7973045767576847,-0.69395956387307,-0.6162172395916409,0.0,0.0,-0.5185053633125868,-0.7258106746581272,0.0,0.0,0.0,0.0,0.0,0.0,-0.7651977660486695,0.0,0.0
41729.txt,0.0,0.0,-0.029817325774618243,0.0,0.0,-0.2730396691925105,0.5011582644314402,-0.42201985891557775,-0.3538561157182535,0.0,0.0,-0.6522659597328686,-0.6615708249658196,0.0,-0.18103256273653986,1.8690612633281694,-0.4898891143981706,0.0,-0.7592663003201672,-0.014912672483009917,0.0,0.0,0.0,0.0,0.0,0.0,-0.7303570321151961,-0.054094877764627146,0.0,0.0,0.0,0.0,0.0,-0.7529566823530497,0.0,0.0,-0.6178465196008255,0.0,0.0,0.0,0.0,0.0,0.0,-0.681569304391514,0.0,0.0,0.0,0.0,0.0,0.0
51020131203.txt,0.0,0.0,0.0851001346850966,-0.3542570842577756,0.0,-0.5104215804653841,-0.10990331050400931,-0.4324607451586903,-0.7630661551634375,0.0,0.0,-0.5888411821210442,-0.4712547603603829,0.0,0.0,-0.18977687552741807,0.0,0.0,-0.7552299450669957,0.0,0.0,0.0,0.0,-0.7269344731498588,0.0,0.0,-0.7904666757620911,-0.16598589381148676,0.0,0.0,-0.8006586631828975,0.0,0.0,0.0,0.0,0.0,0.0,-0.41724767049718675,0.0,0.0,-0.7378393600402752,0.0,0.0,0.0,0.0,0.0,-0.4582764947149626,0.0,0.0,0.0
51020131202.txt,-0.6346432581762663,0.0,0.0,-0.525912724485978,-0.40209990796251477,-0.5651339868134853,2.820053734428849,0.3717195836995615,-0.45347374485044806,0.0,0.0,-0.298148623671656,-0.05927225195226191,0.0,-0.3832251047479056,4.917917201212237,-0.2561013368914706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003132536041651259,1.3318234060243783,0.0,0.0,0.0,0.0,0.0,-0.5338524254737386,0.0,0.0,0.0,0.0,-0.17997765341067726,0.0,0.0,0.0,0.0,-0.6018851118132987,0.0,0.0,1.144745335575686,0.0,0.0,0.0
51020131148.txt,-0.7147750401769811,-0.7837485728252236,-0.21421884771197816,0.0,0.0,-0.314876962864076,-0.07170601217952517,-0.5958226374262073,-0.7558427538659815,0.0,0.0,0.0,-0.6458047686981151,0.0,0.0,-0.00017911701848548247,0.1911925729016525,-0.6414692030033909,0.0,-0.67907467145084,0.0,-0.7894637684599611,0.0,0.0,0.0,0.0,-0.7898888814847759,-0.6261879253209843,-0.5754782352956292,0.0,-0.7884425491688545,0.0,0.0,0.0,-0.7936868570884367,-0.5745848079954392,-0.6738405611561333,0.0,0.0,-0.29539862674867023,-0.7188351738658213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120231445.txt,0.0,-0.5769438166453077,-0.1777851373878265,0.0,-0.35607030552348823,-0.11011387619241608,1.529285952514765,-0.2408750545996345,-0.19895471889983005,0.0,0.0,0.0,-0.4424339573171118,0.0,-0.4891900082118809,2.271270137439038,0.3299275544673456,0.0,-0.3619651021120705,-0.41365407101556523,-0.5158249768264099,0.0,0.0,-0.5973762574079013,0.0,0.0,-0.30903422666644637,0.35564753213111394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.581281671074549,0.0,0.0,0.26428088046440984,-0.2632766925911611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5644896770145975,0.0
241120225356.txt,0.0,0.0,0.48022153590629973,0.0,0.0,0.6557688361442116,0.2841375946282636,-0.5694280107618421,0.0784899228940816,0.0,0.0,-0.5000300728903664,-0.32602890710421367,0.0,-0.5796521729145784,2.5258669874940716,0.0,0.0,0.0,1.8248569205920533,-0.3260695158994292,0.0,0.0,-0.569668578785944,0.0,0.0,0.0,0.23703080058291445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3548942810469265,0.0,2.358576330039458,0.0,0.0,0.6905771234495879,-0.5579614983704627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241120231451.txt,0.0,0.0,-0.6970713316537394,0.0,-0.7391352529595637,-0.43304354211419854,-0.158411346735275,-0.03752125369783416,0.16455750709645853,0.0,-0.6400480095283422,0.416483918975007,-0.4848912033015353,-0.749386843480005,0.0,0.48925083708083295,-0.0025011932156813774,0.0,-0.7117988257749066,0.0,-0.08882297960217715,0.0,0.0,0.0,0.0,0.0,-0.46936979125554806,-0.4565580676247932,-0.7530273404946625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4386431864996989,-0.6826104102660112,0.0,-0.5894343882495872,0.0,0.0,0.0,0.0,-0.6695338143422958,0.0
51020131145.txt,0.0,0.0,0.0,0.0,-0.4399156444519593,-0.2101840131757868,2.73833085606938,-0.4177116001002274,-0.5458785217018549,0.0,0.0,0.0,-0.4749859365295232,0.0,0.0,5.458631727063539,0.0,0.0,0.0,3.530392960004369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9348055793487121,0.0,0.0,0.0,0.0,0.0,0.0,-0.60171486268785,0.0,-0.05308294308717688,2.3274084405772864,0.0,-0.08015789357772934,0.048160993815769985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
051020131203.txt,0.0,0.0,0.11581010716019983,-0.336714053032065,0.0,-0.5340329791866152,-0.09982605626699265,-0.4377823127901584,-0.7666328187012529,0.0,0.0,-0.5872870954656955,-0.4695024427797111,0.0,0.0,0.1841158797244324,0.0,0.0,-0.7522963283033494,0.0,0.0,0.0,0.0,-0.721863300099748,0.0,0.0,-0.7889417558140032,-0.16756187530516115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4147875032678527,0.0,0.0,-0.734836574159388,0.0,0.0,0.0,0.0,0.0,-0.4603693810625849,0.0,0.0,0.0
51020131150.txt,0.0,0.0,-0.2363998512734955,0.0,0.0,-0.009348244923662073,0.4102678449100421,-0.47876758661047425,-0.7620333365098083,0.0,0.0,0.0,0.0,0.0,0.0,1.579574988665269,0.0,0.0,-0.6328459253393763,-0.5587395339408765,0.0,0.0,0.0,0.0,0.0,0.0,-0.7654766554539952,-0.1449029514387448,0.0,0.0,-0.7496243937075503,0.0,0.0,0.0,0.0,0.0,-0.04085957555950103,0.1856699584566291,0.0,0.0,-0.47047713415282405,0.0,0.0,-0.5167340676699574,0.0,0.0,0.0,0.0,0.0,0.0
